Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141
1;-14677;-34328;-41905;-4823;-39014;-25898;-16584;-16819;-81058;-32494;-36978;-37479;-33689;-27702;-32784;-14148;-24639;-79995;-19712;-38649;-40181;-28918;-36667;-37235;-312;-27689;-26568;-32017;-38024;-46873;-57079;-54091;-53932;-60728;-55824;-53262;-62528;-5004;-48897;-38535;-30298;-36175;-473;-50191;-21764;-15965;-2944;36098;-55525;14541;15546;13598;23278;18674;13865;21097;15684;24942;32981;24947;21887;21905;36648;36702;25681;3172;29329;47185;4206;51305;68013;6577;68433;70701;92389;77468;45943;49198;52544;72725;73049;66182;49423;40369;55517;84273;65912;35092;38448;54979;66046;31621;22975;30942;26489;34623;31757;32173;68635;85938;11027;1269;13699;15631;19246;19552;1936;19016;15329;13414;86844;61759;35751;-10605;-31911;-388;-22917;-20342;-25718;-31806;-1931;-17969;-17014;-27987;-28102;-1719;-30945;-3606;-29305;37219;14792;14032;11228;91453;66595;-28828;-90352;-59056;27366;-12672
1;16822;-12738;-27204;-389;-46914;-44153;-32756;-18325;-14771;-11604;-31606;-13276;-20213;-22136;-24729;-2229;-28745;-27459;-30151;-37258;-39036;-33202;-38868;-378;-43137;-50784;-45161;-503;-5649;-67552;-72937;-73529;-71754;-76273;-80365;-83144;-82772;-76342;-7244;-65956;-75535;-63951;-46094;-4428;-29204;-19824;-77484;-6482;-47429;-59167;53354;75217;-29057;44722;61556;30774;42551;61864;15718;1598;13465;84158;76044;17286;18459;25019;29838;3925;37813;37318;46324;55405;58155;6119;66497;61136;62204;70007;6505;63725;60269;59341;50553;54558;54729;52778;49168;49916;46259;44206;53271;40154;45555;3963;41399;43638;50824;44119;52699;48746;41659;48252;60765;70493;10064;13643;14876;12669;84909;64314;69261;64383;68057;55336;38159;38348;-17815;-15855;-11181;-16538;-10976;-2061;-18803;-69545;-19943;-1828;-84282;-10692;77133;25586;78737;15887;17079;19897;24775;22742;16081;73548;50651;-45309
1;16872;18897;-18382;-28669;-38911;-39411;-27878;-19191;-16757;-1013;-13712;-26221;-26161;-18476;-73989;-94873;-24307;-14403;-21813;-35028;-41983;-30788;-40525;-4635;-55264;-63855;-46482;-61076;-85642;-79868;-95914;-11318;-10102;-1104;-11091;-11476;-12603;-13152;-1144;-12687;-10693;-11291;-95244;-89101;-75592;-7208;-44985;-42533;-32775;-12389;-27291;-39439;-83486;14411;50137;51256;72768;10671;80944;-82795;19402;24283;95162;26514;26598;3709;42743;41631;462;57444;659;4863;55178;61829;50515;6138;60661;49805;67327;66197;61453;47579;45429;31344;38531;56883;30865;44698;45968;40132;34884;52602;3405;34723;37021;3595;32501;32945;34159;33647;64864;83051;12026;12888;13097;15684;17657;19469;18808;1784;14813;12316;11256;84071;37054;-71609;-29323;-30729;-34074;-2943;-3403;-34029;-36281;-45558;-26852;-37275;-30349;-38869;-33583;-1917;19165;68433;13699;11124;16005;22027;20793;12392;39979;10916
1;38075;-15139;-3346;-4096;-4001;-37161;-29753;-17141;-12369;-99944;-36085;-12441;-2513;-18044;-23898;-22411;-29059;-28748;-29423;-23666;-28281;-30748;-33992;-3628;-30257;-37776;-4775;-45999;-60293;-60495;-52421;-63152;-64034;-59971;-69113;-64889;-73414;-71762;-72572;-65066;-62112;-56591;-4667;-44799;-34101;-31089;-25079;-23279;-10421;-51959;-11785;-24807;50631;3415;19551;92524;78615;44056;10849;84511;14432;17657;1466;18167;18393;18734;17286;21894;23968;32363;30691;39712;45732;45668;46082;45154;4884;48257;43731;46051;47378;43521;35845;51396;40416;36174;38719;39429;33076;33684;25795;40209;44154;48176;65643;83047;95547;12089;12764;14765;16948;19987;21304;19369;1837;16616;14395;12254;99072;60828;18918;-10186;-10423;-2382;-18992;-13643;-95931;-95603;-37591;-98732;-112;-28021;-18973;-14282;-12839;-14276;-11287;75684;50245;89557;99592;11712;13006;12503;12329;9989;98706;88603;-19131;-25557
1;13674;-40806;-28211;-46834;-48426;-38449;-27612;-17472;-15822;-8791;-7951;-55361;-45567;-11698;-64098;-17126;-17797;-90348;-14817;-97852;-14596;-27538;-3062;-28357;-35859;-39401;-46346;-44318;-5112;-65878;-63268;-76287;-76707;-78095;-76702;-79402;-81299;-71479;-64415;-64316;-57521;-41947;-33525;-27077;-24084;-72878;64097;1362;11369;18906;1996;19567;20825;21658;22656;22651;25932;22608;23983;32827;24796;30372;26131;33627;33922;34564;48715;43491;43385;56346;6183;6186;60718;70405;64657;72355;67457;66819;68502;68531;59372;46535;57669;55159;40341;3906;34194;30687;34437;25485;23431;216;25757;96359;21379;27668;43686;61292;83583;94563;11895;13901;1634;16743;15702;16195;12941;10415;88092;74251;41232;13796;-16229;-42455;-51975;-53056;-533;-55748;-61406;-56256;-6094;-50905;-63124;-61901;-55856;-58046;-5489;-58001;-34304;15491;74969;86615;10371;15562;17816;1433;10262;7503;10744;-37856
1;-27099;-20179;-33004;-41246;-44022;-39247;-29927;-17687;-13534;-10883;-27463;-96209;-20478;-11393;-10014;-89396;-16985;-16699;-13315;-15931;-12706;-21523;-20504;-2306;-28405;-33083;-33912;-25655;-30359;-33982;-37474;-40412;-39939;-44429;-5984;-47673;-52824;-4779;-33135;-38667;-26494;-28206;-2444;-98807;-85255;-35293;-26501;-15884;38854;57626;55157;1298;658;84284;-21788;-61295;-18098;14791;-61867;-37155;-21251;19913;-65302;-10981;-84645;36572;27761;3676;2121;89039;11215;12861;2067;11034;29588;39622;37907;47465;47317;46317;48299;68721;58814;64388;65168;652;60989;61574;5661;48405;61212;6871;73929;84454;94072;10616;12552;14916;17397;19264;20722;19677;19198;17456;15722;1397;11401;78482;42845;12711;-976;-30083;-29747;-38756;-28022;-34814;-32408;-25047;-25763;-28435;-21788;-20978;-25143;-28429;-22887;-13933;1294;7155;13579;1277;10206;95918;67565;44073;11642;-35199;56567;37388;-3665;-2133
1;2551;-18325;-30303;-40441;-42216;-31209;-21942;-17942;-14117;-48499;-48523;-55355;-5072;-51472;-4658;-49416;-42256;-44223;-45771;-47671;-53377;-65914;-5494;-60129;-65237;-60639;-74119;-71988;-77937;-90782;-10358;-88893;-10356;-10187;-11067;-10725;-98914;-10942;-10342;-99125;-93235;-87931;-7538;-64338;-45794;-32955;-30543;-20618;-21456;-1089;-135;-81642;-35657;-23566;31592;-69622;33813;11454;85223;68192;12826;17674;18732;25836;22889;31264;28362;44464;45281;49947;60166;56025;69047;59815;65319;6397;63892;66278;60784;55003;54713;60593;52215;50202;52737;57642;51453;49512;48687;44371;53945;45049;40009;46348;51968;4911;49493;46344;53248;70393;91988;1114;12402;14137;16171;1966;2015;19209;19717;17108;15114;11775;91283;48235;11803;29766;-66384;-64246;-48564;-83906;-91941;-99433;-96073;-73277;-9887;22575;-9799;21369;52128;11995;60233;11893;10784;76993;91752;79925;84327;872;14757;10042
1;-47157;-28502;-3708;-43105;-43544;-34558;-19471;-1318;-11882;-42649;67811;29218;-14705;58787;18917;16499;91673;6592;71777;-43302;-10067;-29993;-88195;-35959;-19402;-23829;-33591;-38681;-37052;-51069;-49805;-56706;-56651;-54061;-60958;-66405;-70947;-74967;-66788;-47177;-66513;-53396;-34066;-40219;-39722;-3245;-23505;-10805;-22765;-10194;-31139;77059;-78417;42367;12004;3622;25849;92021;19352;24783;15941;45361;19797;23602;21829;18288;20887;24939;39127;36555;45461;49385;48226;36763;36116;45033;53768;56514;38597;37498;3375;27734;39013;50744;38064;28932;22411;24182;26038;17827;23629;11988;5808;46867;12862;33219;35191;54522;72012;99459;1133;12316;14275;17461;19863;17567;15468;14388;12644;10352;81702;45552;17775;-28979;-52522;-5001;-57628;-49432;-55753;-6132;-4778;-51706;-39693;-51284;-4878;-5959;-58473;-50213;-35361;-218;50678;79;11017;14246;17837;18086;16334;12904;1678;19575
1;-89192;-34671;-3923;-43361;-37834;-24433;-17227;-17272;-96536;-37451;-34961;-38573;-38575;-29056;-3909;-4187;-38617;-42058;-46719;-41674;-50633;-4684;-54229;-56955;-59671;-62116;-56762;-75178;-75922;-68525;-84911;-91498;-87075;-88774;-10043;-90735;-82809;-81987;-73046;-71897;-57283;-63282;-55191;-32544;-40588;-26803;-19171;-14945;-17612;-87619;-7549;-23711;-40804;86937;-10251;-18458;11631;10657;6894;20071;23345;13567;23446;29966;3163;3101;41177;41814;45905;60829;60315;55852;56314;60407;58294;63805;64205;60749;55768;53564;51502;43168;51636;46525;493;40186;50642;43747;36631;3231;45251;38745;36525;38212;34573;36747;31826;43201;53187;81408;12046;14082;14164;1694;1932;20786;19687;19534;17258;14314;13593;10076;64322;14086;21942;-46093;-1192;-96499;-12899;-16289;-19208;-1031;-81033;-74021;-14623;-80693;-10736;-13723;-31294;48331;268;94681;15252;13501;1373;88446;43375;55574;50749;85186
1;-2552;-19225;-32568;-39514;-39265;-35402;-28172;-19046;-1598;-12979;-64275;-42278;-45772;-45972;-44719;-4284;-42146;-47407;-39434;-46629;-43922;-38707;-44862;-51821;-5188;-52595;-53251;-66442;-63315;-55403;-63447;-60825;-64701;-75009;-72926;-72602;-68469;-69028;-59882;-6143;-57041;-47929;-48726;-35834;-28465;-25165;-22684;-18987;-17582;-1103;-15511;-10358;-87;-23581;-19932;-82761;-56745;-97228;-29192;-20027;31844;68538;21936;67684;59641;12867;22926;24852;26894;3247;31032;34062;49303;42717;44553;42813;5273;56286;47388;47704;47948;4648;50507;48202;48143;42109;3299;40705;4504;42592;33997;39727;45752;50921;6816;81669;93325;10906;12744;15768;19398;20389;20954;19461;18353;16829;13699;11088;78526;36454;16963;-69492;-90191;-10109;-11237;-10167;-16086;-10459;-13352;-11197;-52686;-1366;-85414;-35129;-1366;-88051;4223;33349;58151;10133;11602;11447;12878;13423;11271;10522;11793;15796;11845;-75224
1;53996;-15143;-34019;-4355;-43315;-40266;-32948;-19607;-14093;-12145;-46408;-29111;-298;-27782;-24933;-18838;-15341;-20572;-3017;-25823;-2673;-24696;-21867;-28203;-33069;-38086;-42079;-41817;-46533;-47465;-50209;-52494;-6224;-66912;-64137;-64841;-55607;-6382;-59808;-55499;-56178;-49145;-42346;-36065;-19353;-15078;-17637;-81965;-14141;39267;-20591;43158;61745;42376;54991;-33493;10752;92703;42243;1289;93056;10762;19692;14462;21586;14741;22869;25352;28776;3083;33086;49859;45356;50185;52743;54093;60337;50991;58658;53545;48035;47894;46371;46744;40929;43424;46829;40485;41795;39649;29898;37919;32692;36882;51615;60858;87041;98212;10925;13143;1506;17528;19021;17669;17239;1556;14593;1338;10615;79959;48055;14581;-73867;-75301;-62246;-69987;-14442;-17392;-89499;-44042;-91074;-11221;-6392;-10949;-16935;-14969;-17286;61731;17608;63224;87153;88326;10753;10233;95233;74303;9275;11184;46633;-19235
1;6844;-24431;-35218;-442;-39762;-28301;-19481;-15991;-98375;-21041;-13134;-33769;-13139;-20583;-10508;-24593;-13804;-23443;-28667;-30768;-25777;-22734;-3047;-28556;-44566;-48881;-43835;-52308;-5067;-61403;-61733;-64728;-79267;-78462;-90177;-77613;-71257;-72121;-80348;-67209;-6744;-58018;-48186;-27639;-17817;-24004;-10549;-71603;-68416;14342;18749;19362;195;23906;26621;23759;25846;28036;33744;23598;32998;36793;40142;45328;44056;40615;54489;39892;43675;58808;7301;72991;80655;76587;64277;7825;7047;70134;73203;64178;61398;69381;73282;67417;55336;5246;43225;53835;62851;58715;52549;35046;35308;4858;495;47186;67976;72207;85462;96095;11457;12083;1591;19253;18931;19499;17117;1527;14487;97532;72532;39074;-20456;-3941;-35692;-47501;-52936;-3065;-25366;-53277;-70476;-36784;-29443;-24999;-56745;-64009;-4103;-1792;60999;16049;16859;14066;1315;47011;-43237;-98819;-61501;-10406;-84118;-22561
1;-70503;-24518;-34019;-44544;-43854;-35727;-21712;-15439;-98317;-23825;-18822;-21924;-17308;-21817;-33959;-11043;-11615;-91874;-16211;-15776;-28599;-26917;-15002;-15196;-11418;-27077;-37635;-38737;-33357;-35624;-43105;-43295;-49642;-41836;-41388;-50358;-42467;-56401;-51309;-47656;-4223;-40406;-26335;-14153;-10814;-13255;-56237;13881;15155;15805;15177;13699;14711;7893;39091;93276;13208;45507;33293;1483;15053;12984;14563;21707;16517;23555;30391;43047;38376;41968;61436;572;63913;7118;71888;63107;68394;57666;56672;69125;62608;62163;5897;60573;48768;40759;54534;44208;34054;29151;28516;22094;36151;23386;25083;35324;21696;27612;29078;33584;49979;65675;74861;10764;15878;19419;22778;23408;22289;19014;17885;14507;10069;50288;49474;-18989;-29631;-35547;-32519;-44302;-37241;-36642;-47311;-44034;-35763;-31593;-40564;-22408;-23224;13291;10763;17152;12038;1164;61867;-52972;-1213;-14032;-52027;-10231
1;-80842;-21088;-30299;-36822;-39647;-37757;-32671;-22882;-14556;-12609;-80463;-36761;-36955;-29786;-37542;-35163;-31621;-37596;-27548;-31326;-28816;-15503;-18195;-21685;-20846;-23861;-26976;-26279;-24643;-20524;-31277;-31582;-25837;-19374;-14687;-17798;-27548;-25469;-19178;-16902;-13062;-96698;-12259;-56377;-82247;-92838;56701;11837;71257;14154;18881;13941;16019;16137;24906;16231;59401;58945;82741;50058;13382;1628;13054;10074;67895;12137;18238;53096;15316;16935;11843;19793;27578;26811;24146;33326;31538;35658;49525;4755;5206;5049;49814;50252;4848;54688;57275;63555;59557;53354;53604;71252;87632;89968;11149;13648;17464;19942;22402;23663;22737;21809;18157;1638;1518;13021;93579;59598;30803;12695;46021;-15033;-10583;-14889;-17765;-65099;-16234;-23029;-18543;-15174;-29674;-17948;-15599;-18223;-12138;-8083;10144;41698;8474;10309;84619;57039;-53065;-50291;-60776;-507;-13582;45241;-72168;-2251
1;-15864;-40206;-45274;-43911;-34685;-24496;-16906;-14657;-84162;-23783;-29928;-31745;-34001;-36119;-24189;-37987;-3818;-34833;-48894;-34489;-35236;-47183;-46904;-53062;-54121;-59538;-62101;-66358;-77012;-77245;-77489;-86334;-87813;-94294;-95102;-98355;-10014;-95611;-80263;-70297;-68879;-59636;-56026;-44639;-36502;-35915;-2168;-17324;-13958;-14546;-76994;13137;-84699;-12287;-16317;-3627;30103;47155;64438;89965;62489;15013;12889;20602;14626;29031;32685;3743;39757;41208;46332;48644;56334;55376;50141;60339;53279;54897;58461;51723;50168;4581;4349;50211;42334;46142;48705;45413;41097;48838;53876;58515;51504;46339;55165;5423;57982;60061;57694;68297;62693;72064;81793;88808;10452;11865;1164;94334;89223;8517;71499;74311;84069;5152;32789;10744;3426;61437;85909;99171;28256;21148;57374;64566;38376;43663;15023;17758;19038;31402;82466;13779;15034;15835;17957;16259;13471;11359;17517;16935
1;-17217;-27111;-32082;-40378;-40517;-37428;-25052;-12673;-11335;-54358;-13919;10742;26139;26849;31764;27032;12318;14726;31283;22899;28471;22058;37586;24208;13413;27029;23747;33251;1163;18728;29013;96173;14089;23063;59071;-83428;73532;11027;-10954;-46761;11464;20637;14175;13073;8559;31971;29544;1744;19759;27142;37014;51865;46799;22169;1791;35748;25002;13027;16411;13693;-81927;-2362;87792;87856;5387;37376;-45686;94997;58211;1485;12397;26745;17037;29792;11789;10426;34156;40059;44175;46621;50299;35418;47934;36245;39369;40446;33405;38785;55557;55814;6394;74392;87096;10307;10764;13343;14297;16266;19664;2055;19471;19622;1804;15208;13986;9729;79805;58875;15333;-47574;-48893;-62086;-74892;-70547;-77812;-73248;-91987;-94006;-68816;-86285;-94501;-91309;-8315;-89056;-84124;-78458;-65035;-29778;41486;86287;88754;68458;67358;36076;-12319;-70926;-11901;-10784;-81806;-18614
1;43631;-21414;-39538;-43941;-41393;-35365;-22956;-16437;-13699;-57479;-21889;-23117;-1794;-99766;-19831;-20323;-14695;-18248;-2246;-29698;-27511;-25244;-33833;-30949;-38979;-41736;-42236;-49627;-51082;-57851;-69841;-7038;-72622;-76168;-75641;-77769;-75311;-82558;-75143;-66392;-64891;-61822;-5421;-43024;-3826;-21889;-1409;-11727;-48679;-61137;-1067;-10173;-13225;92129;94638;85491;5479;15626;28202;11576;23158;23516;28028;25411;32575;33185;44831;49479;45335;53572;51717;51585;59267;54394;51347;43456;45773;4453;45489;49412;37754;46526;43635;3305;43894;35027;4078;44894;45722;38362;40244;37233;24271;39178;3595;50502;68819;7044;94439;10897;13211;15952;17811;17685;1679;15728;13669;1154;97349;64526;42235;52743;-15023;-236;-29846;-35738;-26066;-25051;-23725;-29505;-18325;-2822;-29394;-35736;-31961;-19682;-21886;-12355;1345;74375;10072;96629;14155;15123;1405;11473;12127;18792;12565;-15134
1;-17798;-43575;-41536;-42463;-33009;-22361;-18392;-14539;-69629;-5135;-53338;-63694;-53656;-51991;-51482;-4937;-48368;-52363;-43262;-44838;-52132;-56265;-60904;-53225;-53764;-67328;-71507;-68378;-75105;-70515;-76649;-76955;-78039;-83347;-77504;-79608;-72032;-59886;-59535;-57681;-49185;-46388;-34179;-28271;-18085;-17776;-19535;-89577;-53766;-47663;2636;80678;60738;10164;70526;13787;92988;2381;21282;24979;28297;31402;35793;3063;39034;42259;48289;54328;62016;52783;6533;63845;68229;66722;66716;5623;61848;64889;54011;63566;54101;5294;55601;48516;42433;54257;51767;48806;48479;36373;47276;46577;47906;35464;37;36593;37453;35164;50764;62147;83024;10598;12417;13702;16305;18717;19903;19072;17883;1623;1358;11223;80583;34266;39603;-101;-79182;-76671;-76474;-10783;-13488;-82526;-17525;-87095;-58229;-10804;-7276;-39966;-7335;62484;29029;10291;14924;12378;10546;5393;19576;-48378;94827;-2122
1;14315;33539;-17133;-31824;-43708;-488;-40283;-23331;-18475;-13668;-22392;13976;99811;32905;15317;90593;12058;-33674;-28774;-14428;-14476;-37124;-8666;-20106;-18083;-32938;-44797;-31299;-45364;-48795;-53496;-54964;-76219;-94748;-84596;-90641;-93955;-10068;-1219;-10556;-1059;-959;-87444;-73744;-71323;-64802;-43086;-28309;-19077;-20608;-73006;-74612;-14169;-58379;50885;-85252;-13456;1143;10443;1484;10547;11661;18896;20651;29515;27509;28581;44895;38402;38506;44713;52187;65019;72434;63628;66411;67061;82329;80182;77477;773;66525;73651;75925;61416;52926;51231;61483;5419;42343;37888;37871;47177;32057;34234;26832;3866;43229;24971;48329;35873;3086;369;45881;74945;75088;13819;17335;16762;14297;11503;964;79413;88315;85937;55046;82898;-23537;-37478;-3744;-3604;-25166;-25865;-23365;-3688;-42154;-28851;-2344;-41506;-23845;19867;66253;13093;12705;1505;14175;14527;57448;4569;97236
1;-14749;-33349;-35562;-40888;-44523;-42405;-28588;-17371;-15012;-82934;-17633;-1843;-2791;-12928;-20033;-1527;-15167;-17659;-35797;-75483;-42998;-19302;-1593;-15149;-87012;-11501;-17173;-10305;-31894;-25271;-25341;-28446;-32421;-24744;-29935;-30823;-24373;-22272;-18353;-24946;-99875;-61164;-28899;38821;15651;67395;10029;22206;17444;14372;15049;19892;94525;73637;-5967;75425;11169;10695;98838;73646;51504;89997;19891;11812;24379;23838;38297;42159;42172;47379;48852;59501;57939;7154;74164;63191;65647;60721;53802;51899;53248;60481;50294;58285;43503;44326;42646;36809;30247;33771;398;3465;40331;29713;30607;3367;31928;38699;372;35562;38519;42211;42973;57118;75081;9541;12425;12852;95727;72757;45206;52835;47496;48028;48016;10414;-87206;-25469;-20611;-12547;-23303;-26879;-19963;-17934;-12485;-19529;-1831;-14747;-80154;-11081;15211;90195;20179;23432;22721;22264;12264;-45858;-12548;-15639
1;83787;-10472;-2302;-3182;-40766;-39413;-31599;-21884;-1863;-13111;-57538;-45313;-48271;-52386;-53843;-4153;-43053;-51116;-50187;-4628;-48273;-47332;-51735;-54114;-59566;-51668;-44281;-58577;-64715;-72514;-69866;-87446;-81937;-77596;-91187;-86281;-97721;-10284;-89943;-81759;-794;-66264;-5741;-56739;-51998;-39654;-3181;-12134;-17012;-16165;-19979;-10696;11344;56642;763;90616;79301;16449;12704;12812;16605;22593;30727;10211;16606;33934;37834;34186;43305;50087;39957;46688;44186;49042;52374;58964;6503;56351;53518;4976;42795;50343;48374;36894;32744;38036;4702;45545;36718;29431;34067;47319;37927;28428;43695;5614;64573;94204;11235;11658;13;14842;17193;19554;17821;18381;17718;16612;12794;93221;70201;28015;-28539;-22925;-16795;-87426;-17237;-33788;-18146;-18841;-24779;-2106;-14729;-63732;-15257;-16817;-17043;-56149;77526;3745;84237;96706;10171;14006;13663;13671;12136;15726;20861;31018
1;-18215;-4559;-43237;-44333;-33332;-22367;-17422;-11963;-48396;-40158;-42798;-37209;-34915;-37817;-39369;-33978;-40656;-31964;-38862;-44052;-47139;-45124;-53447;-49965;-56515;-5964;-64468;-64272;-66081;-68178;-71011;-69873;-71961;-73145;-72858;-82232;-76194;-70948;-67353;-61128;-51127;-54587;-44113;-34654;-24049;-24165;-18226;-60142;-7566;-29305;-18946;38631;12999;52034;19794;18556;14228;17432;25834;20923;27764;2799;38429;31866;31125;42217;45549;55977;56731;52819;63269;59341;66249;65998;68765;68939;62078;646;62243;63191;51368;45433;5139;5633;42174;4708;43594;36677;36001;39395;37283;3721;36412;36067;40358;29162;38459;36491;4173;62979;8589;10783;12732;13028;1516;18047;18688;18812;17193;15369;13123;10323;68536;22448;-10013;-85156;-13455;-13453;-92776;-21791;-18577;-12624;-11817;-96685;-79769;-62802;-6281;-58294;-93369;-21636;27583;10285;14342;13556;12567;71402;39322;85013;84755;-16005
1;-6439;-2638;-34992;-45337;-43526;-37321;-25558;-16152;-14817;-92812;-30938;-23703;-29168;-33;-30203;-21049;-27952;-24328;-25604;-22329;-23477;-34357;-23389;-34886;-23589;-32668;-2515;-23606;-37461;-38602;-45224;-43423;-43984;-40781;-44505;-48609;-49331;-44543;-32281;-325;-34979;-24575;-10977;-99897;-4587;98032;16124;22266;37645;22145;10842;96096;16101;17951;19865;20417;13308;85967;85324;14784;18106;27038;19744;12234;75097;16348;27811;26326;21437;18403;33503;45054;42596;3905;46142;6454;65646;56474;60634;60372;65751;59259;54825;52499;57947;41311;40346;41231;34884;38238;3637;34057;43884;42908;59493;79598;9649;9684;10542;15013;17831;19396;20724;20162;1848;18235;15723;12757;96;68225;27478;-1279;-33736;-47002;-59346;-5342;-46969;-41611;-41931;-39771;-43086;-42172;-39546;-43822;-43176;-40093;-25304;37459;41221;11472;11949;11041;79634;40924;14843;-11376;-54861;57602;66107;-98125
1;-82465;-2248;-31014;-40318;-45356;-41237;-33061;-21001;-16505;-12637;-78068;-43073;-266;-40427;-36599;-36961;-3256;-35834;-40832;-4117;-29373;-29914;-2178;-23367;-32974;-21908;-24635;-16406;-20924;-20299;-20094;-23554;-13288;-11159;-93298;-47274;-48289;-93296;48636;-10275;22295;39067;11685;21889;22684;22967;27705;24711;19807;18872;23482;24982;20464;17487;17276;1208;17319;10261;41854;17011;70849;2062;13923;17855;2101;24029;25354;22318;27126;24095;33913;32746;41944;37532;44505;46834;47351;53093;49828;56351;53505;56367;49634;59885;58571;49481;48714;52004;48005;46696;45977;499;53732;44742;59156;77524;88222;11402;11779;1271;16276;18347;1801;18703;17739;16204;13678;11994;99261;82419;64813;99447;-11432;-1647;-24526;-10866;-31059;-28813;-26339;-20055;-19613;-16657;-18534;-13343;-23964;-31354;-20561;-69132;23689;9982;11923;11649;90798;51693;-73241;-12152;-96053;-63797;-34637;-13619
1;15415;18767;-21546;-3703;-4572;-50017;-37099;-22116;-16464;-10279;11058;25561;18012;77498;1797;17099;37472;10155;11435;18423;-8497;-34774;7707;-39055;-97305;-23182;-27351;-41997;-41319;-46694;-67552;-66485;-72516;-63853;-56841;-8577;-70151;-9822;-96943;-9672;-93094;-70019;-52809;-49866;-55719;-42041;-33917;-138;-11807;-74019;1503;1254;1708;1652;15074;35493;31936;24907;31662;21699;16478;17001;39275;37968;26465;3317;38796;2791;5035;55317;44828;55218;75125;69002;79285;74821;69796;73951;66605;80389;62416;72686;60671;56312;5374;45001;47269;41574;3461;32649;3899;39844;23602;2265;16182;25232;24621;19337;29594;24613;26968;39075;57389;94403;88231;88626;10858;14616;1497;1123;603;48708;47708;68665;64877;31622;-98994;-57469;-62541;-54824;-53444;-61355;-39494;-39027;-47706;-50171;-38976;-43668;-53722;-27201;-13714;93185;18345;17334;17726;16917;12815;5417;-51153;10501
1;-47484;-26306;-41251;-43844;-36065;-24576;-17333;-1628;-83438;-37498;-43658;-42352;-41344;-43687;-46788;-4098;-37987;-30307;-37567;-49599;-44234;-45221;-61755;-602;-6105;-59921;-59944;-73713;-72985;-81774;-88811;-95987;-98799;-10215;-98578;-10118;-10726;-11344;-99795;-85454;-82199;-69789;-6001;-40624;-34356;-31504;-21503;-20326;-1086;-30481;-79294;-18374;-91366;10278;-41613;-90267;95524;62798;14808;16727;15629;23382;1839;29345;31055;30959;31982;35563;42755;53684;49878;5347;62312;56658;65279;60422;56772;61154;63835;63347;48949;63373;50355;4375;4791;48191;3988;4253;46778;42303;36819;40244;39414;29839;40211;54446;72925;71696;10146;11726;13248;15191;17;19152;17494;17419;16962;14147;11743;10289;69088;38659;27714;-20159;-14755;-24346;-17916;-18798;-25187;-27655;-23594;-27792;-28262;-15551;-18969;-19325;-80505;-41186;15296;50348;10493;10119;79176;11556;11628;10925;11394;15029;20187;10901
1;-14314;-21618;-28225;-33982;-37492;-3506;-29902;-21319;-17079;-152;-10883;-89235;-84138;-83866;-8098;-75734;-72213;-67781;-75457;-69992;-6376;-66462;-66051;-66373;-64764;-68971;-67701;-66263;-6628;-63849;-61439;-58872;-64793;-64914;-6426;-58855;-57258;-5907;-56649;-57305;-47162;-50304;-40385;-30976;-23673;-21747;-17726;-23756;-13801;-88918;-10419;-10841;-14868;-94675;-47466;-12936;-87947;-13866;-89709;-77629;-28883;44631;27861;47361;95672;18205;15991;15696;2839;26018;34894;33855;39679;45003;45955;48623;56125;57436;5411;55547;55494;58947;52688;61072;63486;63753;6752;56478;59414;60564;53827;61085;65207;66914;69675;71431;91788;10727;11447;13192;14075;16003;18607;18378;17306;16869;16122;14818;12962;11727;10008;78933;59799;48816;49472;45992;35401;34452;41274;34912;40254;38625;40128;38273;45149;53362;47136;47664;61754;10677;14954;15022;11904;57585;-15068;-44213;-57095;-29152;13557;-69611
